Product_ID,Material_Name,CAS_Number,FEMA,Supplier,Original_Price,Currency,Price_Per_Gram
8QV18357 [PerfumersWorld],Tolu Balsam Absolute (Solid),,,PerfumersWorld,3.00,USD (per g),3.00
2QV00443 [PerfumersWorld],Tolu Balsam Resinoid,,,PerfumersWorld,1.27,USD (per g),1.27
5QV12477 [PerfumersWorld],Tolu Balsam Resinoid (50% in BB) ,,,PerfumersWorld,0.82,USD (per g),0.82
5QV10949 [PerfumersWorld],Tolu Balsam Resinoid 10% in DPG,,,PerfumersWorld,0.22,USD (per g),0.22
5QV09976 [PerfumersWorld],Tolu Balsam Resinoid 50% in DPG,,,PerfumersWorld,0.82,USD (per g),0.82
8GE14861 [PerfumersWorld],Tomato Leaf Natural,,,PerfumersWorld,1.99,USD (per g),1.99
5GE14870 [PerfumersWorld],Tomato Leaf Natural 10% in DPG,,,PerfumersWorld,0.35,USD (per g),0.35
1XA00444 [PerfumersWorld],Tonalide,,,PerfumersWorld,0.22,USD (per g),0.22
5XA09242 [PerfumersWorld],Tonalide 10% in DPG,,,PerfumersWorld,0.05,USD (per g),0.05
8VQ00445 [PerfumersWorld],Tonka Bean Absolute,,,PerfumersWorld,9.02,USD (per g),9.02
5VN07564 [PerfumersWorld],Tonka Bean Absolute 10% in DPG,,,PerfumersWorld,1.01,USD (per g),1.01
2QV23715 [PerfumersWorld],Tonkarome,,,PerfumersWorld,0.25,USD (per g),0.25
4SP12754 [PerfumersWorld],Toscanol,,,PerfumersWorld,1.15,USD (per g),1.15
5GH07673 [PerfumersWorld],Trans-2-cis-6-nonadienoal 1% in DPG,,,PerfumersWorld,0.20,USD (per g),0.20
8YT00576 [PerfumersWorld],Treemoss Absolute,,,PerfumersWorld,3.92,USD (per g),3.92
5YT08337 [PerfumersWorld],Treemoss Absolute 10% in DEP,,,PerfumersWorld,0.34,USD (per g),0.34
5YT08604 [PerfumersWorld],Treemoss Absolute 10% in DPG,,,PerfumersWorld,0.34,USD (per g),0.34
0ZC00449 [PerfumersWorld],Triethyl Citrate (TEC),,,PerfumersWorld,0.05,USD (per g),0.05
4GH00450 [PerfumersWorld],Triplal,,,PerfumersWorld,0.24,USD (per g),0.24
5GH07509 [PerfumersWorld],Triplal 10% in DPG,,,PerfumersWorld,0.06,USD (per g),0.06
6NM19144 [PerfumersWorld],TRUE LILY F-TEC,,,PerfumersWorld,0.15,USD (per g),0.15
6ND09663 [PerfumersWorld],Tuberalia Base,,,PerfumersWorld,0.36,USD (per g),0.36
8ND00451 [PerfumersWorld],Tuberose Absolute,,,PerfumersWorld,33.60,USD (per g),33.60
5ND09243 [PerfumersWorld],Tuberose Absolute 10% in DPG,,,PerfumersWorld,3.40,USD (per g),3.40
5ND19125 [PerfumersWorld],Tuberose Absolute 10% in TEC,,,PerfumersWorld,3.50,USD (per g),3.50
6ND18755 [PerfumersWorld],TUBEROSE F-TEC,,,PerfumersWorld,0.18,USD (per g),0.18
6ND09418 [PerfumersWorld],Tuberose Fleuressence,,,PerfumersWorld,0.21,USD (per g),0.21
6RR07706 [PerfumersWorld],Turkish Rose Blossoms,,,PerfumersWorld,0.42,USD (per g),0.42
7SW08751 [PerfumersWorld],Turmeric Essential Oil,,,PerfumersWorld,0.49,USD (per g),0.49
7KQ00453 [PerfumersWorld],Turpentine Oil,,,PerfumersWorld,0.10,USD (per g),0.10
6UU18051 [PerfumersWorld],U-ANIMAL F-TEC ,,,PerfumersWorld,0.24,USD (per g),0.24
6UU12452 [PerfumersWorld],U-Animal Fleuressence,,,PerfumersWorld,0.25,USD (per g),0.25
6II13551 [PerfumersWorld],Ultralia,,,PerfumersWorld,0.00,USD (per g),0.00
4IG07330 [PerfumersWorld],Undecavertol,,,PerfumersWorld,0.25,USD (per g),0.25
6VW18054 [PerfumersWorld],V-VANILLA F-TEC ,,,PerfumersWorld,0.15,USD (per g),0.15
6VW10849 [PerfumersWorld],V-Vanilla Fleuressence,,,PerfumersWorld,0.20,USD (per g),0.20
5FD11577 [PerfumersWorld],Valeraldehyde Iso 1% in DPG,,,PerfumersWorld,0.27,USD (per g),0.27
5FD19193 [PerfumersWorld],Valeraldehyde Iso 1% in TEC,,,PerfumersWorld,0.27,USD (per g),0.27
8VW08619 [PerfumersWorld],Vanilla Absolute,,,PerfumersWorld,45.00,USD (per g),45.00
5VW09926 [PerfumersWorld],Vanilla Absolute 10% in DPG,,,PerfumersWorld,4.95,USD (per g),4.95
5VW08955 [PerfumersWorld],Vanilla Absolute 5% in DPG,,,PerfumersWorld,2.55,USD (per g),2.55
1VW00456 [PerfumersWorld],Vanillin,,,PerfumersWorld,0.19,USD (per g),0.19
5VW07530 [PerfumersWorld],Vanillin 10% in DPG,,,PerfumersWorld,0.04,USD (per g),0.04
3LH00459 [PerfumersWorld],Veloutone,,,PerfumersWorld,0.51,USD (per g),0.51
4XU11429 [PerfumersWorld],Velvione,,,PerfumersWorld,1.57,USD (per g),1.57
7CH17055 [PerfumersWorld],Verbena Oil,,,PerfumersWorld,2.82,USD (per g),2.82
4NM04579 [PerfumersWorld],Verdantiol,,,PerfumersWorld,0.38,USD (per g),0.38
3FG00463 [PerfumersWorld],Verdox,,,PerfumersWorld,0.18,USD (per g),0.18
3LJ01926 [PerfumersWorld],Verdyl Acetate,,,PerfumersWorld,0.08,USD (per g),0.08
3LN08954 [PerfumersWorld],Verdyl Propionate,,,PerfumersWorld,0.18,USD (per g),0.18
3LW00464 [PerfumersWorld],Vertenex,,,PerfumersWorld,0.09,USD (per g),0.09
3WY00465 [PerfumersWorld],Vertofix Couer,,,PerfumersWorld,0.22,USD (per g),0.22
4WL15944 [PerfumersWorld],Vetival,,,PerfumersWorld,0.60,USD (per g),0.60
7WY00466 [PerfumersWorld],Vetiver Essential Oil,,,PerfumersWorld,1.52,USD (per g),1.52
6WY18702 [PerfumersWorld],VETIVER F-TEC ,,,PerfumersWorld,0.45,USD (per g),0.45
6WY09425 [PerfumersWorld],Vetivert Fleuressence,,,PerfumersWorld,0.54,USD (per g),0.54
3WY00468 [PerfumersWorld],Vetiveryl Acetate,,,PerfumersWorld,2.72,USD (per g),2.72
6IG18244 [PerfumersWorld],VIOLET F-TEC,,,PerfumersWorld,0.28,USD (per g),0.28
6IG08436 [PerfumersWorld],Violet Fleuressence,,,PerfumersWorld,0.15,USD (per g),0.15
8IG00469 [PerfumersWorld],Violet Leaf Absolute,,,PerfumersWorld,14.00,USD (per g),14.00
5IG07712 [PerfumersWorld],Violet Leaf Absolute 10% in DPG,,,PerfumersWorld,1.50,USD (per g),1.50
0ZV01460 [PerfumersWorld],Virgin Coconut Oil - Fixed Oil,,,PerfumersWorld,0.08,USD (per g),0.08
0ZA07519 [PerfumersWorld],Vitamin E Acetate - Fixed Oil,,,PerfumersWorld,0.23,USD (per g),0.23
6WY18078 [PerfumersWorld],W-WOOD F-TEC,,,PerfumersWorld,0.15,USD (per g),0.15
6WY10132 [PerfumersWorld],W-Wood Fleuressence,,,PerfumersWorld,0.20,USD (per g),0.20
6RM21857 [PerfumersWorld],Wardia BM,,,PerfumersWorld,0.45,USD (per g),0.45
0ZZ07723 [PerfumersWorld],White Mineral Oil - Fixed Oil,,,PerfumersWorld,0.08,USD (per g),0.08
6XV18882 [PerfumersWorld],WHITE MUSK F-TEC ,,,PerfumersWorld,0.18,USD (per g),0.18
6XV09757 [PerfumersWorld],White Musk Fleuressence,,,PerfumersWorld,0.20,USD (per g),0.20
6WY18600 [PerfumersWorld],WHITE OAK F-TEC ,,,PerfumersWorld,0.15,USD (per g),0.15
6WY11945 [PerfumersWorld],White Oak Fleuressence,,,PerfumersWorld,0.17,USD (per g),0.17
7PS00441 [PerfumersWorld],White Thyme Essential Oil,,,PerfumersWorld,0.59,USD (per g),0.59
5PS09240 [PerfumersWorld],White Thyme Essential Oil 10% in DPG,,,PerfumersWorld,0.09,USD (per g),0.09
7OP00947 [PerfumersWorld],Wintergreen Essential Oil,,,PerfumersWorld,0.60,USD (per g),0.60
6TW18844 [PerfumersWorld],WOOD SMOKE F-TEC ,,,PerfumersWorld,0.24,USD (per g),0.24
6TW09087 [PerfumersWorld],Wood Smoke Fleuressence,,,PerfumersWorld,0.79,USD (per g),0.79
6XU18055 [PerfumersWorld],X-MUSK F-TEC ,,,PerfumersWorld,0.15,USD (per g),0.15
6XU09440 [PerfumersWorld],X-Musk Fleuressence,,,PerfumersWorld,0.21,USD (per g),0.21
6YH18062 [PerfumersWorld],Y-MOSSY F-TEC ,,,PerfumersWorld,0.24,USD (per g),0.24
6YH12453 [PerfumersWorld],Y-Mossy Fleuressence,,,PerfumersWorld,0.37,USD (per g),0.37
7NJ23636 [PerfumersWorld],Ylang Comoros Complete Essential Oil F3255 (BIOLANDES),,,PerfumersWorld,0.70,USD (per g),0.70
7NJ23639 [PerfumersWorld],Ylang Comoros Extra Essential Oil F3350 (BIOLANDES),,,PerfumersWorld,1.20,USD (per g),1.20
7NJ23638 [PerfumersWorld],Ylang Comoros I essential oil F3330 (BIOLANDES),,,PerfumersWorld,1.00,USD (per g),1.00
7NJ23637 [PerfumersWorld],Ylang Comoros II essential oil F3315 (BIOLANDES),,,PerfumersWorld,0.90,USD (per g),0.90
7NJ17821 [PerfumersWorld],Ylang Comoros III essential oil F3295 (BIOLANDES),,,PerfumersWorld,0.60,USD (per g),0.60
6NJ18527 [PerfumersWorld],YLANG F-TEC,,,PerfumersWorld,0.30,USD (per g),0.30
7NJ23635 [PerfumersWorld],Ylang Madagascar Complete ORGANIC Ess. oil N1450 (BIOLANDES),,,PerfumersWorld,0.90,USD (per g),0.90
7NJ00472 [PerfumersWorld],Ylang Ylang Essential Oil,,,PerfumersWorld,0.90,USD (per g),0.90
7NJ07496 [PerfumersWorld],Ylang Ylang Essential Oil Extra,,,PerfumersWorld,1.18,USD (per g),1.18
6NJ09074 [PerfumersWorld],Ylang Ylang Fleuressence,,,PerfumersWorld,0.30,USD (per g),0.30
6ZZ00449 [PerfumersWorld],Z-ZOLVENT F-TEC,,,PerfumersWorld,0.06,USD (per g),0.06
6ZZ00501 [PerfumersWorld],Z-Zolvent Fleuressence,,,PerfumersWorld,0.06,USD (per g),0.06
5WU21414 [PerfumersWorld],Z11 HD 8.5,,,PerfumersWorld,2.00,USD (per g),2.00
3XA22378 [PerfumersWorld],Zenolide,,,PerfumersWorld,0.22,USD (per g),0.22
